source_index,report_id,indicator_id,original_status,original_value,original_unit,original_evidence_quote,original_page_no,original_block_id,final_status,final_value,final_unit,final_qualitative_text,final_evidence_quote,final_page_no,final_block_id,final_block_type,rationale,reviewer,reviewed_at
194,688818_电科蓝天_2025_ESG报告,e_fuel_consumption,error,"9,762.55",吨标准煤,"综合能源消耗量 | 9,762.55吨标准煤",20,688818_电科蓝天_2025_ESG报告:p20:b12,found,11000,升,,"汽油消耗量 | 电力使用量 | 蒸汽使用量 
11,000升 | 64,298.58兆瓦时 | 927.66吨标准煤",20,688818_电科蓝天_2025_ESG报告:p20:b12,table,候选块明确列示燃料消耗量相关数值及来源单位，数值、单位与证据位置可直接追溯。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
195,688818_电科蓝天_2025_ESG报告,s_supplier,error,true,,公司构建系统化、标准化的供应商管理制度体系，制定并发布《供应商管理办法》《合格供应商管理实施细则》等核心制度，对供应商准入条件、审核流程、评价标准、分级管理、退出机制、廉洁合规等作出全面规范。,33,688818_电科蓝天_2025_ESG报告:p33:b19,found,true,,公司构建系统化、标准化的供应商管理制度体系，制定并发布《供应商管理办法》《合格供应商管理实施细则》《供应商负面清单管理实施细则》《合格供应商准入实施细则》《科研生产物资采购合格供方评价管理办法》等核心制度，对供应商准入条件、审核流程、评价标,公司构建系统化、标准化的供应商管理制度体系，制定并发布《供应商管理办法》《合格供应商管理实施细则》《供应商负面清单管理实施细则》《合格供应商准入实施细则》《科研生产物资采购合格供方评价管理办法》等核心制度，对供应商准入条件、审核流程、评价标准、分级管理、退出机制、廉洁合规等作出全面规范，实现供应商管理全流程有章可循、有,33,688818_电科蓝天_2025_ESG报告:p33:b19,paragraph,单一候选块直接披露供应商管理相关制度、机制或执行事实，足以支持布尔型 found。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
196,920001_纬达光电_2025_ESG报告,g_board_diversity,error,3,人,女性董事人数 | 人 | 3 女性董事占比 | % | 27,52,920001_纬达光电_2025_ESG报告:p52:b2,found,3,人,,女性董事人数 | 人 | 3,52,920001_纬达光电_2025_ESG报告:p52:b2,table,候选块明确列示董事会多元化相关数值及来源单位，数值、单位与证据位置可直接追溯。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
197,920029_开发科技_2025_ESG报告,e_biodiversity,error,true,,公司遵循《中华人民共和国自然保护区条例》等法律法规，开展环境影响评价工作，评估经营活动可能对动植物及生态环境产生的不良影响与风险，并制定相应改善措施。,43,920029_开发科技_2025_ESG报告:p43:b1,found,true,,公司遵循《中华人民共和国自然保护区条例》《中华人民共和国森林法》《中华人民共和国生物安全法》等法律法规，开展环境影响评价工作，评估经营活动可能对动植物及生态环境产生的不良影响与风险，并制定相应改善措施，尽可能降低或消除对环境所产生的不利影响,公司遵循《中华人民共和国自然保护区条例》《中华人民共和国森林法》《中华人民共和国生物安全法》等法律法规，开展环境影响评价工作，评估经营活动可能对动植物及生态环境产生的不良影响与风险，并制定相应改善措施，尽可能降低或消除对环境所产生的不利影响。公司选址远离风景名胜区、自然保护区及文化遗产等特殊保护目标，不在生态保护红线范,43,920029_开发科技_2025_ESG报告:p43:b1,paragraph,单一候选块直接披露生物多样性保护相关制度、机制或执行事实，足以支持布尔型 found。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
198,920029_开发科技_2025_ESG报告,s_work_injury,error,1,人,因工重伤人数(不包括死亡) | 人 | 1 | 0 因工死亡人数 | 人 | 0 | 0,60,920029_开发科技_2025_ESG报告:p60:b4,found,1,人,,因工重伤人数(不包括死亡) | 人 | 1 | 0,60,920029_开发科技_2025_ESG报告:p60:b4,table,候选块明确列示工伤事故相关数值及来源单位，数值、单位与证据位置可直接追溯。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
199,920029_开发科技_2025_ESG报告,g_compliance_management,error,true,,政府及监管部门重点关注议题包括环境合规管理...环境 | 5 | 环境合规管理 | 第三十三条 | 环境合规管理 | 32,12,920029_开发科技_2025_ESG报告:p12:b2,missing,,,,,,,,五个候选块仅出现环境合规议题、风险或索引，未直接披露公司级合规管理制度、体系或执行机制。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
200,920029_开发科技_2025_ESG报告,g_materiality_assessment,error,,,遵循双重重要性原则，从“影响重要性”和“财务重要性”两个维度开展重要性议题调研工作，形成2025年重要性议题矩阵，确定本年度重要性议题及其优先级。,13,920029_开发科技_2025_ESG报告:p13:b8,found,,,报告披露了实质性议题评估相关制度、机制或实践。,遵循双重重要性原则，从“影响重要性”（即对经济、环境、社会可持续性影响的重要程度）和“财务重要性”（即对公司财务影响的重要程度）两个维度开展重要性议题调研工作，形成2025年重要性议题矩阵，确定本年度重要性议题及其优先级。参与问卷调研及日常沟通分析的相关方包括董事、高管、员工、客户、供应商、投资者、监管部门、媒体及公众,13,920029_开发科技_2025_ESG报告:p13:b8,paragraph,单一候选块直接披露实质性议题评估相关制度、机制或实践，足以支持定性 found。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
201,920039_国义招标_2025_ESG报告,g_business_ethics,error,true,,为规范商业道德行为，公司制定并实施《信息披露管理制度》等一系列内部制度，明确要求全体员工及业务往来对象在商业活动中恪守诚信原则，不得从事商业贿赂、内幕交易、不正当竞争等任何违法违规行为。,21,920039_国义招标_2025_ESG报告:p21:b21,found,true,,为规范商业道德行为，公司制定并实施《信息披露管理制度》《内幕信息知情人登记管理制度》《保密工作管理办法》等一系列内部制度，明确要求全体员工及业务往来对象在商业活动中恪守诚信原则，不得从事商业贿赂、内幕交易、不正当竞争等任何违法违规行为。公司,为规范商业道德行为，公司制定并实施《信息披露管理制度》《内幕信息知情人登记管理制度》《保密工作管理办法》等一系列内部制度，明确要求全体员工及业务往来对象在商业活动中恪守诚信原则，不得从事商业贿赂、内幕交易、不正当竞争等任何违法违规行为。公司高度重视信息公开与保密工作的平衡，通过规范的信息披露机制保障股东知情权，通过严格,21,920039_国义招标_2025_ESG报告:p21:b21,paragraph,单一候选块直接披露商业道德相关制度、机制或执行事实，足以支持布尔型 found。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
202,920039_国义招标_2025_ESG报告,g_materiality_assessment,error,,,遵循双重重要性原则，建立“影响重要性”与“财务重要性”双维度评估体系，通过多利益相关方问卷调研，构建2025年度ESG重要性议题矩阵，科学划分核心议题优先级。,11,920039_国义招标_2025_ESG报告:p11:b13,found,,,报告披露了实质性议题评估相关制度、机制或实践。,遵循双重重要性原则，建立“影响重要性”（对经济、环境、社会可持续发展的影响程度）与“财务重要性”（对公司财务状况及经营成果的影响程度）双维度评估体系，通过多利益相关方问卷调研（覆盖监管机构、股东、投资者等核心群体），构建2025年度ESG重要性议题矩阵，科学划分核心议题优先级。,11,920039_国义招标_2025_ESG报告:p11:b13,paragraph,单一候选块直接披露实质性议题评估相关制度、机制或实践，足以支持定性 found。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
203,920167_同享科技_2025_ESG报告,e_waste_total,error,689.74,吨,无害废弃物产生量 吨 686.36 有害废弃物产生量 吨 3.38,38,920167_同享科技_2025_ESG报告:p38:b2,missing,,,,,,,,候选块仅分别披露无害废弃物686.36吨和有害废弃物3.38吨，未直接披露689.74吨总量；禁止人工求和后冒充原文披露。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
204,920167_同享科技_2025_ESG报告,e_nonhazardous_waste,error,686.36,吨,无害废弃物产生量 | 吨 | 449.17 | 395.46 | 686.36,38,920167_同享科技_2025_ESG报告:p38:b2,found,686.36,吨,,$无害废弃物产生量^1$ | 吨 | 449.17 | 395.46 | 686.36,38,920167_同享科技_2025_ESG报告:p38:b2,table,候选块明确列示一般废弃物产生量相关数值及来源单位，数值、单位与证据位置可直接追溯。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
205,920167_同享科技_2025_ESG报告,s_product_quality,error,,,同享科技严格按照 GB/T 19001-2016/ISO 9001:2015 质量管理体系标准建立和实施质量管理体系，制定并持续修订《不合格品控制程序》等系列制度文件。,26,920167_同享科技_2025_ESG报告:p26:b5,found,,,报告披露了产品质量管理相关制度、机制或实践。,同享科技严格按照 GB/T 19001-2016/ISO 9001:2015 质量管理体系标准建立和实施质量管理体系，制定并持续修订《不合格品控制程序》《来料检验作业规范》等系列制度文件。2025 年，公司顺利完成质量管理体系的换证审核，并以此为契机进行了全面的制度梳理与优化，共修订质量手册 1 份、二阶程序文件 12,26,920167_同享科技_2025_ESG报告:p26:b5,paragraph,单一候选块直接披露产品质量管理相关制度、机制或实践，足以支持定性 found。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
206,920299_灿能电力_2025_可持续发展报告,s_data_security,error,true,,公司高度重视数据安全与客户隐私保护工作，已通过ISO/IEC27001信息安全管理体系认证，并制定了《南京灿能数据中心管理办法》等专项管理制度。,56,920299_灿能电力_2025_可持续发展报告:p56:b3,found,true,,公司高度重视数据安全与客户隐私保护工作，已通过ISO/IEC27001信息安全管理体系认证，并制定了《南京灿能数据中心管理办法》《南京灿能研发安全管理办法》等专项管理制度，同时制定了《廉洁自律管理制度》，以标准化、体系化方式全面规范信息安全,公司高度重视数据安全与客户隐私保护工作，已通过ISO/IEC27001信息安全管理体系认证，并制定了《南京灿能数据中心管理办法》《南京灿能研发安全管理办法》等专项管理制度，同时制定了《廉洁自律管理制度》，以标准化、体系化方式全面规范信息安全管理、数据安全管控与客户隐私保护全流程工作，持续强化数据安全治理能力，切实提升信,56,920299_灿能电力_2025_可持续发展报告:p56:b3,paragraph,单一候选块直接披露数据安全与隐私保护相关制度、机制或执行事实，足以支持布尔型 found。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
207,920665_科强股份_2025_ESG报告,e_fuel_consumption,error,4067.96,吨标准煤,"能源消耗总量 | 吨标准煤 | 4,067.96",32,920665_科强股份_2025_ESG报告:p32:b23,found,23.45,吨,,柴油 | 吨 | 23.45,32,920665_科强股份_2025_ESG报告:p32:b23,table,候选块明确列示燃料消耗量相关数值及来源单位，数值、单位与证据位置可直接追溯。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
208,920665_科强股份_2025_ESG报告,s_employee_gender,error,117,人,按性别划分的员工人数 | 女性员工 | 人 | 117,41,920665_科强股份_2025_ESG报告:p41:b0,found,117,人,,女性员工 | 人 | 117,41,920665_科强股份_2025_ESG报告:p41:b0,table,同一候选表格块连续原文明确列示女性员工117人，数值、单位与证据位置可直接追溯。,codex-agent-c,2026-08-23T16:18:18.785641+00:00
